gene_id	FPKM
ENSG00000006740	0.076223775
ENSG00000006744	9.474476082
ENSG00000006747	0.002778092
ENSG00000006756	0.128714287
ENSG00000006757	0
ENSG00000006788	0
ENSG00000006831	28.86943182
ENSG00000006837	0.379494892
ENSG00000007001	0.021845176
ENSG00000007038	0
ENSG00000007047	12.01958752
ENSG00000007062	0.00868929
ENSG00000007080	53.62922245
ENSG00000007129	0.049010762
ENSG00000007168	21.58183754
ENSG00000007171	0.036710721
ENSG00000007174	0
ENSG00000007202	19.71051255
ENSG00000007216	0
ENSG00000007237	0
ENSG00000007255	13.77774997
ENSG00000007264	0.023415727
ENSG00000007306	0
ENSG00000007312	0.108695503
ENSG00000007314	0.544636034
ENSG00000007341	4.827983206
ENSG00000007350	0
ENSG00000007372	0.015649059
ENSG00000007376	37.89689483
ENSG00000007384	0.164316709
ENSG00000007392	13.84278663
ENSG00000007402	19.73545246
ENSG00000007516	0.015765421
ENSG00000007520	26.87948671
ENSG00000007541	7.800741162
ENSG00000007545	2.198043739
ENSG00000007866	4.893971344
ENSG00000007908	0
ENSG00000007923	17.42305115
ENSG00000007933	0
ENSG00000007944	2.901781727
ENSG00000007952	0
ENSG00000007968	15.70555347
ENSG00000008018	56.72179612
ENSG00000008056	7.077374626
ENSG00000008083	8.260738846
ENSG00000008086	1.769479866
ENSG00000008118	0
ENSG00000008128	0.22865906
ENSG00000008130	15.32564773
ENSG00000008196	31.89928561
ENSG00000008197	0.017401989
ENSG00000008226	0.003873602
ENSG00000008256	5.900185244
ENSG00000008277	7.434465374
ENSG00000008282	29.56818932
ENSG00000008283	102.5476627
ENSG00000008294	17.64707732
ENSG00000008300	5.263306444
ENSG00000008311	0.925710628
ENSG00000008323	0.022745135
ENSG00000008324	9.679474494
ENSG00000008382	11.93248211
ENSG00000008394	0.004340558
ENSG00000008405	7.902293592
ENSG00000008438	0
ENSG00000008441	14.86778256
ENSG00000008513	0.065676193
ENSG00000008516	0.121707366
ENSG00000008517	0.010064846
ENSG00000008710	7.676329797
ENSG00000008735	38.89374964
ENSG00000008838	19.58205221
ENSG00000008853	11.43686246
ENSG00000008869	7.551119897
ENSG00000008952	24.88761928
ENSG00000008988	90.70793336
ENSG00000009307	143.8097992
ENSG00000009335	20.95958674
ENSG00000009413	8.866703641
ENSG00000009694	0.017531533
ENSG00000009709	0
ENSG00000009724	0.113805822
ENSG00000009765	0.003116975
ENSG00000009780	3.634936512
ENSG00000009790	0
ENSG00000009830	4.314803094
ENSG00000009844	10.83129741
ENSG00000009950	0.020123422
ENSG00000009954	41.16863064
ENSG00000010017	17.82733285
ENSG00000010030	0.163259102
ENSG00000010072	7.5686691
ENSG00000010165	22.23181136
ENSG00000010219	1.93678665
ENSG00000010244	13.29537485
ENSG00000010256	45.53385855
ENSG00000010270	14.43311713
ENSG00000010278	18.91357672
ENSG00000010282	0
ENSG00000010292	67.19700465
ENSG00000010295	9.776954704
ENSG00000010310	0.165663918
ENSG00000010318	0.950508661
ENSG00000010319	0.223981222
ENSG00000010322	4.882849968
ENSG00000010327	0.021353102
ENSG00000010361	13.3873569
ENSG00000010379	0.121793419
ENSG00000010404	5.038975015
ENSG00000010438	31.17231742
ENSG00000010539	4.772777572
ENSG00000010610	0.014175156
ENSG00000010626	0.963016513
ENSG00000010671	0.091776
ENSG00000010704	0.005691294
ENSG00000010803	11.65694583
ENSG00000010810	21.52043984
ENSG00000010818	0.154594341
ENSG00000010932	0
ENSG00000011007	18.11712688
ENSG00000011009	24.00382711
ENSG00000011021	2.248576349
ENSG00000011028	3.969269419
ENSG00000011052	0
ENSG00000011083	0
ENSG00000011105	18.4948091
ENSG00000011114	7.703321575
ENSG00000011132	4.536508314
ENSG00000011143	5.018333924
ENSG00000011198	2.741846273
ENSG00000011201	0
ENSG00000011243	14.9503475
ENSG00000011258	10.34042486
ENSG00000011260	36.6475209
ENSG00000011275	10.19091926
ENSG00000011295	6.40200045
ENSG00000011304	104.758813
ENSG00000011332	12.17907229
ENSG00000011347	3.211846835
ENSG00000011376	2.249178022
ENSG00000011405	9.36237616
ENSG00000011422	0.731906511
ENSG00000011426	44.44286434
ENSG00000011451	18.58982555
ENSG00000011454	8.760120754
ENSG00000011465	1.582987468
ENSG00000011478	14.28822067
ENSG00000011485	18.05121196
ENSG00000011523	4.502181017
ENSG00000011566	7.701196374
ENSG00000011590	0.023583857
ENSG00000011600	0.035609804
ENSG00000011638	0.479799651
ENSG00000011677	0.023348019
ENSG00000012048	12.775551
ENSG00000012061	21.10728986
ENSG00000012124	0.005238944
ENSG00000012171	0.083992958
ENSG00000012174	11.82157117
ENSG00000012211	0.256193839
ENSG00000012223	0
ENSG00000012232	9.835989621
ENSG00000012504	0
ENSG00000012660	70.49166637
ENSG00000012779	0
ENSG00000012817	0
ENSG00000012822	0.729592779
ENSG00000012963	28.03647451
ENSG00000012983	12.38093537
ENSG00000013016	2.590541287
ENSG00000013275	62.15166226
ENSG00000013288	1.014314244
ENSG00000013293	16.17366358
ENSG00000013297	0.579842493
ENSG00000013306	106.5855365
ENSG00000013364	0.341862237
ENSG00000013374	11.08437578
ENSG00000013375	12.57284656
ENSG00000013392	1.611048381
ENSG00000013441	15.1369976
ENSG00000013503	8.589341653
ENSG00000013523	9.736104158
ENSG00000013561	18.51247911
ENSG00000013563	6.003130412
ENSG00000013573	5.759382535
ENSG00000013583	2.3743055
ENSG00000013588	0.011480365
ENSG00000013619	0
ENSG00000013725	0.021683848
ENSG00000013810	14.06987121
ENSG00000014123	9.46386048
ENSG00000014138	1.67059098
ENSG00000014164	7.759874897
ENSG00000014216	9.989188871
ENSG00000014257	0.007546283
ENSG00000014641	22.34328948
ENSG00000014824	19.33219608
ENSG00000014914	0.416795154
ENSG00000014919	9.518542395
ENSG00000015133	1.621922548
ENSG00000015153	3.584703847
ENSG00000015171	12.81563925
ENSG00000015285	0.246237044
ENSG00000015413	0.02360109
ENSG00000015475	17.00626046
ENSG00000015479	1.05215105
ENSG00000015520	0.110694147
ENSG00000015532	6.805500802
ENSG00000015568	0
ENSG00000015592	2.166933331
ENSG00000015676	12.69005202
ENSG00000016082	41.21819017
ENSG00000016391	0.008295388
ENSG00000016402	0.273133973
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	9.186557569
ENSG00000017260	37.70318729
ENSG00000017427	0
ENSG00000017483	0.072345154
ENSG00000017797	6.535131964
ENSG00000018189	11.23650802
ENSG00000018236	69.63575607
ENSG00000018280	0.048395021
ENSG00000018408	0.207309757
ENSG00000018510	11.62731322
ENSG00000018607	0
ENSG00000018610	9.151126144
ENSG00000018625	0
ENSG00000018699	12.063708
ENSG00000018869	1.214793918
ENSG00000019102	0.133924363
ENSG00000019144	2.592474088
ENSG00000019169	0
ENSG00000019186	0
ENSG00000019485	0.708982513
ENSG00000019505	0.017795092
ENSG00000019549	3.189448917
ENSG00000019582	0.013513846
ENSG00000019991	7.494164135
ENSG00000019995	8.154015286
ENSG00000020129	12.91398198
ENSG00000020181	9.679397218
ENSG00000020219	0
ENSG00000020256	9.185215932
ENSG00000020426	7.439307815
ENSG00000020577	0.264502337
ENSG00000020633	0.007140856
ENSG00000020922	10.27456544
ENSG00000021300	0.170231178
ENSG00000021355	0.021199929
ENSG00000021461	0
ENSG00000021488	0.012431906
ENSG00000021574	6.156717484
ENSG00000021645	0
ENSG00000021762	0.522958539
ENSG00000021776	14.65209413
ENSG00000021826	0.058627868
ENSG00000021852	0
ENSG00000022267	32.4137968
ENSG00000022277	13.1243294
ENSG00000022355	2.850057311
ENSG00000022556	0.005116124
ENSG00000022567	1.354508749
ENSG00000022840	36.98405278
ENSG00000022976	2.692470662
ENSG00000023041	16.66609137
ENSG00000023171	8.521906974
ENSG00000023191	11.14709043
ENSG00000023228	19.98533999
ENSG00000023287	21.95065407
ENSG00000023318	17.02233066
ENSG00000023330	19.42215722
ENSG00000023445	0.227693388
ENSG00000023516	21.20956922
ENSG00000023572	5.060554554
ENSG00000023608	5.069542443
ENSG00000023697	16.1088601
ENSG00000023734	125.3720078
ENSG00000023839	0.144243107
ENSG00000023892	1.277396437
ENSG00000023902	6.007474396
ENSG00000023909	6.07151753
ENSG00000024048	6.386545847
ENSG00000024422	22.18183236
ENSG00000024526	12.45642888
ENSG00000024862	3.214806795
ENSG00000025039	10.19339203
ENSG00000025156	19.86745832
ENSG00000025293	9.579092584
ENSG00000025423	1.066178222
ENSG00000025434	1.082776803
ENSG00000025708	0.089716923
ENSG00000025770	20.1147796
ENSG00000025772	56.41116369
ENSG00000025796	18.12686331
ENSG00000025800	17.77975979
ENSG00000026025	73.79390247
ENSG00000026036	0.184702606
ENSG00000026103	0.214239766
ENSG00000026297	0.485971557
ENSG00000026508	4.222901309
ENSG00000026559	12.50768227
ENSG00000026652	1.157954476
ENSG00000026751	0
ENSG00000026950	2.215792573
ENSG00000027001	7.292810091
ENSG00000027075	0.329199128
ENSG00000027644	0.254658035
ENSG00000027697	9.442042232
ENSG00000027847	3.979326252
ENSG00000027869	0.128575208
ENSG00000028116	0.41161545
ENSG00000028137	0.726664331
ENSG00000028203	20.49304007
ENSG00000028277	0.274135042
ENSG00000028310	4.292206419
ENSG00000028528	10.21502642
ENSG00000028839	11.98599574
ENSG00000029153	0.291390493
ENSG00000029363	33.85658618
ENSG00000029364	31.79131357
ENSG00000029534	1.633301693
ENSG00000029559	0
ENSG00000029639	5.310997416
ENSG00000029725	10.41372121
ENSG00000029993	18.50910091
ENSG00000030066	8.360746833
ENSG00000030110	21.42011816
ENSG00000030304	0.007039689
ENSG00000030419	0.079161991
ENSG00000030582	36.95400342
ENSG00000031003	5.242272615
ENSG00000031081	4.489483063
ENSG00000031691	9.44269326
ENSG00000031698	81.37038211
ENSG00000031823	14.86710036
ENSG00000032219	5.142373128
ENSG00000032389	8.115070456
ENSG00000032444	7.349482235
ENSG00000032742	3.113005457
ENSG00000033011	10.11576534
ENSG00000033030	6.845425803
ENSG00000033050	8.252982864
ENSG00000033100	13.15734413
ENSG00000033122	0.196553405
ENSG00000033170	8.02359431
ENSG00000033178	8.901227393
ENSG00000033327	21.75294392
ENSG00000033627	10.69920373
ENSG00000033800	9.453246383
ENSG00000033867	6.428717617
ENSG00000034053	17.256369
ENSG00000034152	7.109858193
ENSG00000034239	0.149785038
ENSG00000034510	263.6393085
ENSG00000034533	5.051583734
ENSG00000034677	5.066583853
ENSG00000034693	5.580836438
ENSG00000034713	23.16663828
ENSG00000034971	0
ENSG00000035115	0.763061289
ENSG00000035141	10.16249112
ENSG00000035403	10.33396727
ENSG00000035499	10.59913748
ENSG00000035664	0.026100427
ENSG00000035681	8.993212726
ENSG00000035687	25.14576844
ENSG00000035720	0
ENSG00000035862	34.04114572
ENSG00000035928	15.38713996
ENSG00000036054	11.58138703
ENSG00000036257	13.33752598
ENSG00000036448	0.105280063
ENSG00000036473	0.038381571
ENSG00000036530	0.006902777
ENSG00000036549	5.718856258
ENSG00000036565	24.72332229
ENSG00000036672	3.470456079
ENSG00000036828	0
ENSG00000037042	9.355229734
ENSG00000037241	12.51412338
ENSG00000037280	0.981494218
ENSG00000037474	23.27034726
ENSG00000037637	4.194557438
ENSG00000037749	6.737228741
ENSG00000037757	15.99994934
ENSG00000037897	14.76389426
ENSG00000037965	20.21804452
ENSG00000038002	5.343753462
ENSG00000038210	12.27064564
ENSG00000038219	2.04230151
ENSG00000038274	12.37202483
ENSG00000038295	0
ENSG00000038358	14.5183607
ENSG00000038382	11.50506512
ENSG00000038427	0.336667674
ENSG00000038532	4.381894017
ENSG00000038945	0
ENSG00000039068	0.0158765
ENSG00000039123	28.14060978
ENSG00000039139	0.043129471
ENSG00000039319	10.62354939
ENSG00000039523	18.64256062
ENSG00000039537	0.074969195
ENSG00000039560	0.217280399
ENSG00000039600	0.00925712
ENSG00000039650	12.18018265
ENSG00000039987	0.109857457
ENSG00000040199	2.293156795
ENSG00000040275	11.34998928
ENSG00000040341	6.045983805
ENSG00000040487	6.02432771
ENSG00000040531	2.440469782
ENSG00000040608	4.773422466
ENSG00000040633	17.62036428
ENSG00000040731	3.450424611
ENSG00000040933	2.373310943
ENSG00000041353	5.756229752
ENSG00000041357	24.0457773
ENSG00000041515	0
ENSG00000041802	18.68862744
ENSG00000041880	1.753892306
ENSG00000041982	0
ENSG00000041988	3.180632368
ENSG00000042062	0.166236238
ENSG00000042088	7.707322356
ENSG00000042286	2.842986895
ENSG00000042304	0
ENSG00000042317	1.546285267
ENSG00000042429	0.993637878
ENSG00000042445	6.708494838
ENSG00000042493	0.040055509
ENSG00000042753	49.67916657
ENSG00000042781	0.075137325
ENSG00000042813	0
ENSG00000042832	0.014506869
ENSG00000042980	0.006932409
ENSG00000043039	0
ENSG00000043093	15.38504287
ENSG00000043143	1.919507964
ENSG00000043355	0.019634099
ENSG00000043462	0
ENSG00000043514	3.905631853
ENSG00000043591	0.010627868
ENSG00000044012	0
ENSG00000044090	3.748082171
ENSG00000044115	12.76561065
ENSG00000044446	1.424637977
ENSG00000044459	3.427147535
ENSG00000044524	0
ENSG00000044574	172.4706595
ENSG00000046604	0
ENSG00000046647	3.184506622
ENSG00000046651	4.06222142
ENSG00000046653	26.08713608
ENSG00000046774	0.016197639
ENSG00000046889	0
ENSG00000047056	3.372820935
ENSG00000047188	7.502842351
ENSG00000047230	8.373795754
ENSG00000047249	8.409906863
ENSG00000047315	39.45838908
ENSG00000047346	3.409827073
ENSG00000047365	0.007797077
ENSG00000047410	17.71295376
ENSG00000047457	0.036536303
ENSG00000047578	1.607642164
ENSG00000047579	1.714381045
ENSG00000047597	0.312119175
ENSG00000047617	0
ENSG00000047621	13.56886601
ENSG00000047634	4.394937788
ENSG00000047644	0.049940823
ENSG00000047648	0
ENSG00000047662	0.028790455
ENSG00000047849	15.5146695
ENSG00000047932	12.95273536
ENSG00000047936	0
ENSG00000048028	13.53142666
ENSG00000048052	4.833101345
ENSG00000048140	6.794056994
ENSG00000048162	11.81554948
ENSG00000048342	2.359153245
ENSG00000048392	3.822330341
ENSG00000048405	10.42593346
ENSG00000048462	0
ENSG00000048471	1.903755151
ENSG00000048540	0.461770365
ENSG00000048544	40.66483617
ENSG00000048545	0
ENSG00000048649	10.48969807
ENSG00000048707	1.867777774
ENSG00000048740	0.002942074
ENSG00000048828	38.64092767
ENSG00000048991	10.7960197
ENSG00000049089	0.44443401
ENSG00000049130	0.124924128
ENSG00000049167	6.59834374
ENSG00000049192	0.03770939
ENSG00000049239	1.999356211
ENSG00000049245	37.67519874
ENSG00000049246	0.921207472
ENSG00000049247	0
ENSG00000049249	0.010203157
ENSG00000049283	0.007172572
ENSG00000049323	0.013186483
ENSG00000049449	3.274715666
ENSG00000049540	0.834359155
ENSG00000049541	47.21276989
ENSG00000049618	2.897480892
ENSG00000049656	21.70960485
ENSG00000049759	1.200440574
ENSG00000049768	0.094194047
ENSG00000049769	2.139435075
ENSG00000049860	7.502946659
ENSG00000049883	2.26339912
ENSG00000050030	0.035375786
ENSG00000050130	17.18852497
ENSG00000050165	2.122955388
ENSG00000050327	0
ENSG00000050344	0.022517843
ENSG00000050393	6.937397729
ENSG00000050405	25.99390551
ENSG00000050426	11.77445373
ENSG00000050438	5.064600406
ENSG00000050555	0.258315854
ENSG00000050628	2.372251882
ENSG00000050730	0
ENSG00000050748	9.114157361
ENSG00000050767	0.152349492
ENSG00000050820	9.56759446
ENSG00000051009	2.686961224
ENSG00000051108	28.0422986
ENSG00000051128	0.415288153
ENSG00000051180	10.77650355
ENSG00000051341	5.339409626
ENSG00000051382	5.256008894
ENSG00000051523	18.89433434
ENSG00000051596	10.92504251
ENSG00000051620	2.733107499
ENSG00000051825	18.91682714
ENSG00000052126	2.643927286
ENSG00000052344	0.423403563
ENSG00000052723	20.8014181
ENSG00000052749	9.417910128
ENSG00000052795	3.861888275
ENSG00000052802	79.87322749
ENSG00000052841	4.76351113
ENSG00000052850	0
ENSG00000053108	0.192508373
ENSG00000053254	9.915130837
ENSG00000053328	0.018206365
ENSG00000053371	20.00269274
ENSG00000053372	33.53643853
ENSG00000053438	0
ENSG00000053501	3.241766563
ENSG00000053524	0.233975873
ENSG00000053702	0.022955289
ENSG00000053747	0.0572115
ENSG00000053770	7.278792743
ENSG00000053900	1.913577925
ENSG00000053918	0
ENSG00000054116	9.725141478
ENSG00000054118	37.85445899
ENSG00000054148	38.28886745
ENSG00000054179	0.097873007
ENSG00000054219	0
ENSG00000054267	5.664489767
ENSG00000054277	0.823930925
ENSG00000054282	3.186712731
ENSG00000054356	27.90558313
ENSG00000054392	1.487316213
ENSG00000054523	8.725223911
ENSG00000054598	8.027896397
ENSG00000054611	6.672305798
ENSG00000054654	5.16637798
ENSG00000054690	0.486201426
ENSG00000054793	0.352066409
ENSG00000054796	0
ENSG00000054803	0.061442154
ENSG00000054938	0
ENSG00000054965	16.03233565
ENSG00000054967	5.47089069
ENSG00000054983	5.034589799
ENSG00000055044	46.13872253
ENSG00000055070	34.6479113
ENSG00000055118	82.42272849
ENSG00000055130	29.20985946
ENSG00000055147	4.718700281
ENSG00000055163	2.415126923
ENSG00000055208	17.74158969
ENSG00000055211	14.19680589
ENSG00000055332	13.43826512
ENSG00000055483	10.96771168
ENSG00000055609	12.05919623
ENSG00000055732	0
ENSG00000055813	0
ENSG00000055917	36.35271091
ENSG00000055950	15.00555085
ENSG00000055955	0.034662044
ENSG00000055957	0
ENSG00000056050	15.96734098
ENSG00000056097	33.87698291
ENSG00000056277	9.993049247
ENSG00000056291	0
ENSG00000056487	14.51182804
ENSG00000056558	0.310281047
ENSG00000056586	15.84598093
ENSG00000056736	0.010610411
ENSG00000056972	0.943788746
ENSG00000056998	0.008919661
ENSG00000057019	16.39815376
ENSG00000057149	0
ENSG00000057252	9.765504558
ENSG00000057294	0.577816218
ENSG00000057468	0.07901674
ENSG00000057593	0.008510696
ENSG00000057608	109.4821244
ENSG00000057657	0.593327917
ENSG00000057663	8.761321582
ENSG00000057704	0.009919562
ENSG00000057757	12.48522665
ENSG00000057935	6.383299711
ENSG00000058056	13.93313165
ENSG00000058063	8.293371032
ENSG00000058085	0.009541534
ENSG00000058091	0.036822679
ENSG00000058262	81.858958
ENSG00000058272	9.56909932
ENSG00000058335	0.009758715
ENSG00000058404	0.035627262
ENSG00000058453	1.029899731
ENSG00000058600	5.900547534
ENSG00000058668	4.066748785
ENSG00000058673	0.075710484
ENSG00000058729	5.707624249
ENSG00000058799	1.221489737
ENSG00000058804	28.48664367
ENSG00000058866	3.649169423
ENSG00000059122	6.61000273
ENSG00000059145	7.089720014
ENSG00000059377	0.180263631
ENSG00000059378	0.914428747
ENSG00000059573	58.63319544
ENSG00000059588	6.006065502
ENSG00000059691	2.263974954
ENSG00000059728	5.980563141
ENSG00000059758	5.528682255
ENSG00000059769	6.139614314
ENSG00000059804	5.043418131
ENSG00000059915	9.583009816
ENSG00000060069	3.06646756
ENSG00000060138	0.014985775
ENSG00000060140	0
ENSG00000060237	16.93494243
ENSG00000060303	0
ENSG00000060339	15.30414638
ENSG00000060491	13.3877035
ENSG00000060558	0.175979435
ENSG00000060566	0.012197165
ENSG00000060642	1.356099675
ENSG00000060656	40.09951713
ENSG00000060688	21.37141583
ENSG00000060709	9.617505467
ENSG00000060718	0
ENSG00000060749	16.62170837
ENSG00000060762	28.20337941
ENSG00000060971	2.063514479
ENSG00000060982	112.1308276
ENSG00000061273	9.639327901
ENSG00000061337	11.95470923
ENSG00000061455	0
ENSG00000061492	0
ENSG00000061656	1.746958142
ENSG00000061676	8.576491642
ENSG00000061794	56.59696791
ENSG00000061918	14.84703704
ENSG00000061936	8.022849936
ENSG00000061938	4.385053735
ENSG00000061987	6.413633909
ENSG00000062038	0.010631367
ENSG00000062096	0
ENSG00000062194	22.22240496
ENSG00000062282	0.629289753
ENSG00000062370	2.450894736
ENSG00000062485	79.13310125
ENSG00000062524	3.543445815
ENSG00000062582	0.074333929
ENSG00000062598	5.595985973
ENSG00000062650	15.64025592
ENSG00000062716	17.99626705
ENSG00000062725	10.43074891
ENSG00000062822	28.40975283
ENSG00000063015	10.20624923
ENSG00000063046	138.5097328
ENSG00000063127	0.143987037
ENSG00000063169	5.188690459
ENSG00000063176	12.8407626
ENSG00000063177	148.2597158
ENSG00000063180	5.360885819
ENSG00000063241	18.76483991
ENSG00000063244	75.11366781
ENSG00000063245	20.62266927
ENSG00000063322	22.97631935
ENSG00000063438	0.042968637
ENSG00000063515	0
ENSG00000063587	4.531326803
ENSG00000063601	5.716476508
ENSG00000063660	8.507838473
ENSG00000063761	2.825244043
ENSG00000063854	9.497486629
ENSG00000063978	16.50861739
ENSG00000064012	0.200664663
ENSG00000064042	31.62608262
ENSG00000064102	19.63859157
ENSG00000064115	19.94571505
ENSG00000064195	0.071376999
ENSG00000064199	2.066333281
ENSG00000064201	0.059606287
ENSG00000064205	0
ENSG00000064218	0
ENSG00000064225	14.28964579
ENSG00000064270	0.004393103
ENSG00000064300	0.506973194
ENSG00000064309	20.68296701
ENSG00000064313	13.56559469
ENSG00000064393	3.378253922
ENSG00000064419	41.89910772
ENSG00000064489	0
ENSG00000064490	11.36820587
ENSG00000064545	18.87090609
ENSG00000064547	0.141134521
ENSG00000064601	16.72816152
ENSG00000064607	18.21249298
ENSG00000064651	4.893374723
ENSG00000064652	3.690944914
ENSG00000064655	0
ENSG00000064666	3.469382988
ENSG00000064687	1.394162256
ENSG00000064692	0
ENSG00000064703	13.55536764
ENSG00000064726	36.75437111
ENSG00000064763	22.28216198
ENSG00000064787	0.122311368
ENSG00000064835	0
ENSG00000064886	0.009802152
ENSG00000064932	14.10170867
ENSG00000064933	13.42496795
ENSG00000064961	13.49033618
ENSG00000064989	0.229785306
ENSG00000064995	15.15038717
ENSG00000064999	2.208189175
ENSG00000065000	32.31684189
ENSG00000065029	2.566893503
ENSG00000065054	5.961735462
ENSG00000065057	27.60622948
ENSG00000065060	8.69714475
ENSG00000065135	26.78413225
ENSG00000065150	52.50445256
ENSG00000065154	22.6887425
ENSG00000065183	12.89912132
ENSG00000065243	8.246620341
ENSG00000065268	49.41320353
ENSG00000065308	4.583239999
ENSG00000065320	0
ENSG00000065325	0
ENSG00000065328	19.61336296
ENSG00000065357	0.649288248
ENSG00000065361	0.103622599
ENSG00000065371	0
ENSG00000065413	3.558179041
ENSG00000065427	60.90156882
ENSG00000065457	10.43964195
ENSG00000065485	9.529803473
ENSG00000065491	5.401674011
ENSG00000065518	50.46899554
ENSG00000065526	6.146009746
ENSG00000065534	0.448766744
ENSG00000065548	27.00402295
ENSG00000065559	5.663056641
ENSG00000065600	13.32268597
ENSG00000065609	13.93708086
ENSG00000065613	9.489830491
ENSG00000065615	4.028449301
ENSG00000065618	0
ENSG00000065621	0.084601088
ENSG00000065665	4.96513063
ENSG00000065675	0.019604305
ENSG00000065717	3.175330517
ENSG00000065802	5.542172982
ENSG00000065809	18.35087505
ENSG00000065833	27.20857863
ENSG00000065882	4.472043545
ENSG00000065883	3.122490032
ENSG00000065911	59.63291487
ENSG00000065923	0.0355991
ENSG00000065970	5.960041801
ENSG00000065978	123.0847475
ENSG00000065989	5.297039978
ENSG00000066027	13.63369496
ENSG00000066032	12.34057169
ENSG00000066044	47.3894014
ENSG00000066056	0.004817016
ENSG00000066084	10.91788473
ENSG00000066117	35.36782733
ENSG00000066135	3.501452133
ENSG00000066136	8.201235116
