gene_id	FPKM
ENSG00000006652	6.694172651
ENSG00000006659	0
ENSG00000006695	2.838657175
ENSG00000006704	13.24682299
ENSG00000006712	16.11856949
ENSG00000006715	12.65096493
ENSG00000006740	0.287062381
ENSG00000006744	8.662653298
ENSG00000006747	0
ENSG00000006756	0.275073076
ENSG00000006757	0
ENSG00000006788	0
ENSG00000006831	53.71129935
ENSG00000006837	0.157368919
ENSG00000007001	0.016758699
ENSG00000007038	0
ENSG00000007047	18.18870484
ENSG00000007062	0.053328461
ENSG00000007080	14.05215386
ENSG00000007129	0.225593957
ENSG00000007168	44.15314825
ENSG00000007171	0.090121341
ENSG00000007174	0.00292518
ENSG00000007202	47.69284809
ENSG00000007216	0
ENSG00000007237	0
ENSG00000007255	3.239961227
ENSG00000007264	0
ENSG00000007306	0
ENSG00000007312	0.119123732
ENSG00000007314	1.508968047
ENSG00000007341	2.426433473
ENSG00000007350	0
ENSG00000007372	0.007203179
ENSG00000007376	15.73104383
ENSG00000007384	0.413466499
ENSG00000007392	9.468176425
ENSG00000007402	19.5180523
ENSG00000007516	0.217702206
ENSG00000007520	18.75736068
ENSG00000007541	5.003196747
ENSG00000007545	6.814165722
ENSG00000007866	9.589284618
ENSG00000007908	0
ENSG00000007923	14.86761669
ENSG00000007933	0
ENSG00000007944	14.21170941
ENSG00000007952	0
ENSG00000007968	6.496103688
ENSG00000008018	18.22319315
ENSG00000008056	8.907506584
ENSG00000008083	27.27773208
ENSG00000008086	7.385471349
ENSG00000008118	0.0446714
ENSG00000008128	0.058472534
ENSG00000008130	21.71721876
ENSG00000008196	25.11186334
ENSG00000008197	0
ENSG00000008226	0.011886657
ENSG00000008256	18.63449587
ENSG00000008277	15.01410169
ENSG00000008282	36.54804466
ENSG00000008283	95.69558492
ENSG00000008294	36.91605234
ENSG00000008300	25.45755864
ENSG00000008311	1.360842058
ENSG00000008323	0.221022061
ENSG00000008324	3.397871384
ENSG00000008382	5.344928957
ENSG00000008394	0
ENSG00000008405	8.746302557
ENSG00000008438	0
ENSG00000008441	12.02321763
ENSG00000008513	0.078375126
ENSG00000008516	0.128382053
ENSG00000008517	0
ENSG00000008710	19.96764158
ENSG00000008735	40.45362155
ENSG00000008838	15.60976031
ENSG00000008853	26.11076342
ENSG00000008869	13.60700157
ENSG00000008952	20.03971304
ENSG00000008988	11.58825507
ENSG00000009307	131.3245752
ENSG00000009335	41.06946759
ENSG00000009413	17.42119147
ENSG00000009694	0.015370804
ENSG00000009709	0
ENSG00000009724	0.034922814
ENSG00000009765	0
ENSG00000009780	3.513352788
ENSG00000009790	0
ENSG00000009830	4.882263782
ENSG00000009844	7.783582075
ENSG00000009950	0.082335157
ENSG00000009954	84.17411144
ENSG00000010017	20.96999128
ENSG00000010030	0.020874251
ENSG00000010072	5.588206013
ENSG00000010165	24.44788387
ENSG00000010219	0.309107002
ENSG00000010244	5.636567264
ENSG00000010256	13.394207
ENSG00000010270	8.547977095
ENSG00000010278	2.201143438
ENSG00000010282	0
ENSG00000010292	47.37258079
ENSG00000010295	13.29606759
ENSG00000010310	1.006946868
ENSG00000010318	0.677631313
ENSG00000010319	2.55288743
ENSG00000010322	11.42367934
ENSG00000010327	0.023401715
ENSG00000010361	3.943628868
ENSG00000010379	0.10511413
ENSG00000010404	2.3780655
ENSG00000010438	2.590941173
ENSG00000010539	3.245096962
ENSG00000010610	0.010874583
ENSG00000010626	0.405926217
ENSG00000010671	0.140813365
ENSG00000010704	0.008732242
ENSG00000010803	7.677922326
ENSG00000010810	18.08764718
ENSG00000010818	0.613920448
ENSG00000010932	0
ENSG00000011007	23.66087671
ENSG00000011009	12.94670436
ENSG00000011021	2.576908826
ENSG00000011028	8.586307032
ENSG00000011052	0
ENSG00000011083	0.011586503
ENSG00000011105	21.48001873
ENSG00000011114	25.37897844
ENSG00000011132	3.2499747
ENSG00000011143	3.685642656
ENSG00000011198	2.353211191
ENSG00000011201	0
ENSG00000011243	15.04519367
ENSG00000011258	14.81697592
ENSG00000011260	15.12514423
ENSG00000011275	27.02493614
ENSG00000011295	7.465244625
ENSG00000011304	44.02610992
ENSG00000011332	7.381700598
ENSG00000011347	6.181310267
ENSG00000011376	4.912809803
ENSG00000011405	11.60817023
ENSG00000011422	0.289082855
ENSG00000011426	23.22835306
ENSG00000011451	32.50210977
ENSG00000011454	26.20466961
ENSG00000011465	0.181666539
ENSG00000011478	3.918756302
ENSG00000011485	16.63033844
ENSG00000011523	7.649116776
ENSG00000011566	21.58641621
ENSG00000011590	0
ENSG00000011600	0
ENSG00000011638	1.491701089
ENSG00000011677	0.011941078
ENSG00000012048	8.695904434
ENSG00000012061	7.038725656
ENSG00000012124	0.088420146
ENSG00000012171	0.274926339
ENSG00000012174	14.73091129
ENSG00000012211	0.162654724
ENSG00000012223	0
ENSG00000012232	22.39226664
ENSG00000012504	0.027318342
ENSG00000012660	31.95827616
ENSG00000012779	0
ENSG00000012817	0
ENSG00000012822	2.472761273
ENSG00000012963	19.26294231
ENSG00000012983	21.70815845
ENSG00000013016	13.25929846
ENSG00000013275	19.33635105
ENSG00000013288	2.392987137
ENSG00000013293	23.02610896
ENSG00000013297	0.517862655
ENSG00000013306	21.51713797
ENSG00000013364	1.081327686
ENSG00000013374	9.185758448
ENSG00000013375	12.49158408
ENSG00000013392	1.222780299
ENSG00000013441	7.792765799
ENSG00000013503	15.43411844
ENSG00000013523	13.34245679
ENSG00000013561	17.31659756
ENSG00000013563	5.073079595
ENSG00000013573	5.200155957
ENSG00000013583	0.954101863
ENSG00000013588	0.017614504
ENSG00000013619	0
ENSG00000013725	0.174666822
ENSG00000013810	10.39202789
ENSG00000014123	9.465652059
ENSG00000014138	0.658603622
ENSG00000014164	6.752116254
ENSG00000014216	10.23520948
ENSG00000014257	0.011578381
ENSG00000014641	6.941738539
ENSG00000014824	15.64656051
ENSG00000014914	0.747884428
ENSG00000014919	8.458954255
ENSG00000015133	5.942190093
ENSG00000015153	1.362444028
ENSG00000015171	21.02835052
ENSG00000015285	0.251870254
ENSG00000015413	0
ENSG00000015475	5.394702814
ENSG00000015479	0.098585158
ENSG00000015520	0.066048802
ENSG00000015532	15.54042231
ENSG00000015568	0
ENSG00000015592	1.143356379
ENSG00000015676	15.90403572
ENSG00000016082	27.03825392
ENSG00000016391	0.031819361
ENSG00000016402	0.094291597
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	6.405663779
ENSG00000017260	41.90698346
ENSG00000017427	0
ENSG00000017483	0
ENSG00000017797	8.153449842
ENSG00000018189	10.11131864
ENSG00000018236	70.29839325
ENSG00000018280	0.02855894
ENSG00000018408	0.753964161
ENSG00000018510	9.351145667
ENSG00000018607	0.027934314
ENSG00000018610	5.647018964
ENSG00000018625	0
ENSG00000018699	5.9299607
ENSG00000018869	1.923048188
ENSG00000019102	0
ENSG00000019144	5.502106576
ENSG00000019169	0
ENSG00000019186	0
ENSG00000019485	3.220750224
ENSG00000019505	0.081909872
ENSG00000019549	3.504074864
ENSG00000019582	0.020734507
ENSG00000019991	4.130892974
ENSG00000019995	17.0091118
ENSG00000020129	20.24749732
ENSG00000020181	8.37350376
ENSG00000020219	0.148015151
ENSG00000020256	7.590234381
ENSG00000020426	3.131568422
ENSG00000020577	1.032656811
ENSG00000020633	0.021912656
ENSG00000020922	8.391367571
ENSG00000021300	0.683108075
ENSG00000021355	0.016263693
ENSG00000021461	0.018792367
ENSG00000021488	0
ENSG00000021574	10.59515846
ENSG00000021645	0.01276134
ENSG00000021762	1.478772966
ENSG00000021776	14.56667453
ENSG00000021826	0.242874888
ENSG00000021852	0
ENSG00000022267	15.84219644
ENSG00000022277	5.232413911
ENSG00000022355	2.601368036
ENSG00000022556	0
ENSG00000022567	4.346466284
ENSG00000022840	32.25305332
ENSG00000022976	4.813706904
ENSG00000023041	10.52458809
ENSG00000023171	27.40738628
ENSG00000023191	5.67193095
ENSG00000023228	30.34631574
ENSG00000023287	23.64836881
ENSG00000023318	8.719619337
ENSG00000023330	10.94284883
ENSG00000023445	0.4218609
ENSG00000023516	40.66397626
ENSG00000023572	5.131106094
ENSG00000023608	3.344468837
ENSG00000023697	3.118136737
ENSG00000023734	93.24930454
ENSG00000023839	0.120142143
ENSG00000023892	2.421089391
ENSG00000023902	4.829210328
ENSG00000023909	6.274347519
ENSG00000024048	17.20426982
ENSG00000024422	20.60084421
ENSG00000024526	8.469083977
ENSG00000024862	3.255468999
ENSG00000025039	8.481329158
ENSG00000025156	13.284615
ENSG00000025293	18.84670623
ENSG00000025423	1.025135215
ENSG00000025434	0.502768358
ENSG00000025708	0.055061636
ENSG00000025770	9.646591202
ENSG00000025772	27.75407864
ENSG00000025796	13.2324513
ENSG00000025800	23.85068941
ENSG00000026025	22.92993755
ENSG00000026036	0.14714591
ENSG00000026103	0.31982736
ENSG00000026297	0.226932034
ENSG00000026508	1.491023314
ENSG00000026559	4.118183314
ENSG00000026652	11.64047724
ENSG00000026751	0
ENSG00000026950	2.344021269
ENSG00000027001	2.530429974
ENSG00000027075	0.505095417
ENSG00000027644	0.648033103
ENSG00000027697	11.71971047
ENSG00000027847	2.458471578
ENSG00000027869	0.039454994
ENSG00000028116	0.40699765
ENSG00000028137	1.377269618
ENSG00000028203	21.41411476
ENSG00000028277	0.912231472
ENSG00000028310	5.812349906
ENSG00000028528	12.13448439
ENSG00000028839	5.290899827
ENSG00000029153	0.283863512
ENSG00000029363	41.19659288
ENSG00000029364	26.80494249
ENSG00000029534	5.8748731
ENSG00000029559	0
ENSG00000029639	2.43498065
ENSG00000029725	17.65576051
ENSG00000029993	16.47206688
ENSG00000030066	10.92693547
ENSG00000030110	13.91227326
ENSG00000030304	0
ENSG00000030419	0.647783955
ENSG00000030582	43.29775822
ENSG00000031003	13.22595382
ENSG00000031081	8.849569132
ENSG00000031691	3.557974766
ENSG00000031698	33.0241068
ENSG00000031823	12.20748645
ENSG00000032219	11.48244672
ENSG00000032389	2.857484391
ENSG00000032444	15.44290033
ENSG00000032742	2.878774792
ENSG00000033011	7.629779542
ENSG00000033030	3.687470231
ENSG00000033050	7.099940715
ENSG00000033100	28.29552665
ENSG00000033122	0.254663325
ENSG00000033170	6.002633931
ENSG00000033178	8.926761578
ENSG00000033327	33.97567084
ENSG00000033627	9.304939025
ENSG00000033800	11.97498613
ENSG00000033867	6.457259474
ENSG00000034053	22.9416804
ENSG00000034152	6.996838905
ENSG00000034239	0.204282264
ENSG00000034510	26.76640491
ENSG00000034533	3.456013405
ENSG00000034677	15.2256903
ENSG00000034693	3.694771981
ENSG00000034713	8.643396374
ENSG00000034971	0
ENSG00000035115	0.894776319
ENSG00000035141	6.278739392
ENSG00000035403	24.43552975
ENSG00000035499	10.83293567
ENSG00000035664	0.225715494
ENSG00000035681	8.409170138
ENSG00000035687	22.17827019
ENSG00000035720	0
ENSG00000035862	50.03052944
ENSG00000035928	20.21603665
ENSG00000036054	12.21653458
ENSG00000036257	19.84372551
ENSG00000036448	0.09832435
ENSG00000036473	0
ENSG00000036530	0.063546235
ENSG00000036549	12.7299471
ENSG00000036565	4.613348339
ENSG00000036672	2.574737132
ENSG00000036828	0
ENSG00000037042	5.34056471
ENSG00000037241	2.043524641
ENSG00000037280	1.198019784
ENSG00000037474	28.47684619
ENSG00000037637	8.311501722
ENSG00000037749	12.86725804
ENSG00000037757	4.646719151
ENSG00000037897	2.977909752
ENSG00000037965	24.25491271
ENSG00000038002	1.864274975
ENSG00000038210	10.39521853
ENSG00000038219	9.413102936
ENSG00000038274	12.33337759
ENSG00000038295	0
ENSG00000038358	23.68816155
ENSG00000038382	29.74438218
ENSG00000038427	0.560444777
ENSG00000038532	12.25135694
ENSG00000038945	0.006343506
ENSG00000039068	0.032479418
ENSG00000039123	30.03622229
ENSG00000039139	0.030079194
ENSG00000039319	18.12021927
ENSG00000039523	15.69367098
ENSG00000039537	0.010456947
ENSG00000039560	0.248398359
ENSG00000039600	0
ENSG00000039650	4.622996779
ENSG00000039987	0.018728448
ENSG00000040199	9.214549165
ENSG00000040275	6.870308445
ENSG00000040341	4.710091768
ENSG00000040487	5.516413362
ENSG00000040531	1.901479171
ENSG00000040608	4.042432981
ENSG00000040633	15.44868738
ENSG00000040731	4.102543219
ENSG00000040933	5.948761131
ENSG00000041353	3.615873171
ENSG00000041357	13.58276249
ENSG00000041515	0
ENSG00000041802	18.93037631
ENSG00000041880	1.794016424
ENSG00000041982	0.005141142
ENSG00000041988	2.117547206
ENSG00000042062	0.115187882
ENSG00000042088	4.037381421
ENSG00000042286	5.46220009
ENSG00000042304	0
ENSG00000042317	0.959091654
ENSG00000042429	0.477355545
ENSG00000042445	7.343364665
ENSG00000042493	0.020485933
ENSG00000042753	8.433736525
ENSG00000042781	0.081659772
ENSG00000042813	0
ENSG00000042832	0.01335487
ENSG00000042980	0.015954756
ENSG00000043039	0
ENSG00000043093	16.67359405
ENSG00000043143	4.751344791
ENSG00000043355	0.015062454
ENSG00000043462	0
ENSG00000043514	2.601795053
ENSG00000043591	0
ENSG00000044012	0
ENSG00000044090	18.58431752
ENSG00000044115	21.3318631
ENSG00000044446	3.415019694
ENSG00000044459	1.688576749
ENSG00000044524	0
ENSG00000044574	94.48526211
ENSG00000046604	0.024548616
ENSG00000046647	1.247064284
ENSG00000046651	3.75304197
ENSG00000046653	10.81850875
ENSG00000046774	0.024852293
ENSG00000046889	0.004084691
ENSG00000047056	11.86783178
ENSG00000047188	12.29140828
ENSG00000047230	7.543971774
ENSG00000047249	9.660598586
ENSG00000047315	51.30518198
ENSG00000047346	6.76901949
ENSG00000047365	0.003987726
ENSG00000047410	28.62982159
ENSG00000047457	0.014014557
ENSG00000047578	4.867417121
ENSG00000047579	1.477571429
ENSG00000047597	0.584245038
ENSG00000047617	0.015845075
ENSG00000047621	6.450651536
ENSG00000047634	3.41668621
ENSG00000047644	0.202011344
ENSG00000047648	0
ENSG00000047662	0.051535925
ENSG00000047849	26.42096298
ENSG00000047932	26.27682144
ENSG00000047936	0.012615955
ENSG00000048028	9.852172108
ENSG00000048052	2.517972843
ENSG00000048140	11.50751242
ENSG00000048162	5.004029198
ENSG00000048342	2.789958584
ENSG00000048392	9.495604366
ENSG00000048405	13.55012403
ENSG00000048462	0
ENSG00000048471	9.718995235
ENSG00000048540	0.133773021
ENSG00000048544	17.53319814
ENSG00000048545	0
ENSG00000048649	23.36096609
ENSG00000048707	8.747609897
ENSG00000048740	0.013542213
ENSG00000048828	65.08686616
ENSG00000048991	4.423475328
ENSG00000049089	1.293262629
ENSG00000049130	0.295495968
ENSG00000049167	4.302448332
ENSG00000049192	0.063643923
ENSG00000049239	11.57942487
ENSG00000049245	13.67172569
ENSG00000049246	1.676527902
ENSG00000049247	0
ENSG00000049249	0.007827432
ENSG00000049283	0
ENSG00000049323	0.121393373
ENSG00000049449	3.572234064
ENSG00000049540	0.878696853
ENSG00000049541	9.054912215
ENSG00000049618	7.329555757
ENSG00000049656	13.43877222
ENSG00000049759	1.698224025
ENSG00000049768	0.048174471
ENSG00000049769	5.852028165
ENSG00000049860	6.828082059
ENSG00000049883	2.016578454
ENSG00000050030	0.258862524
ENSG00000050130	17.05391779
ENSG00000050165	2.971339172
ENSG00000050327	0
ENSG00000050344	0.161230912
ENSG00000050393	3.411694247
ENSG00000050405	22.76555031
ENSG00000050426	3.598358252
ENSG00000050438	14.1725333
ENSG00000050555	0.303859202
ENSG00000050628	2.479570417
ENSG00000050730	0.013218318
ENSG00000050748	6.662734667
ENSG00000050767	0.343753278
ENSG00000050820	19.81895679
ENSG00000051009	5.12714982
ENSG00000051108	18.17947699
ENSG00000051128	0.362035889
ENSG00000051180	3.679702728
ENSG00000051341	6.021449446
ENSG00000051382	11.38240098
ENSG00000051523	3.351430667
ENSG00000051596	5.510947425
ENSG00000051620	1.551002039
ENSG00000051825	12.26382521
ENSG00000052126	5.303595724
ENSG00000052344	0.149915715
ENSG00000052723	18.98477384
ENSG00000052749	7.820572874
ENSG00000052795	7.753055444
ENSG00000052802	19.5302774
ENSG00000052841	7.124476577
ENSG00000052850	0
ENSG00000053108	0.228910691
ENSG00000053254	15.5767587
ENSG00000053328	0
ENSG00000053371	6.399639913
ENSG00000053372	10.27558703
ENSG00000053438	0
ENSG00000053501	2.099635406
ENSG00000053524	0.286712429
ENSG00000053702	0.140882651
ENSG00000053747	0.033761734
ENSG00000053770	4.114714327
ENSG00000053900	2.631849222
ENSG00000053918	0
ENSG00000054116	4.215095482
ENSG00000054118	46.32176798
ENSG00000054148	6.486479347
ENSG00000054179	0.093855062
ENSG00000054219	0
ENSG00000054267	16.43345933
ENSG00000054277	0.226219934
ENSG00000054282	3.101291554
ENSG00000054356	27.90356153
ENSG00000054392	2.14031913
ENSG00000054523	25.10493663
ENSG00000054598	5.922270884
ENSG00000054611	5.454365275
ENSG00000054654	11.70278726
ENSG00000054690	2.21049993
ENSG00000054793	1.546882086
ENSG00000054796	0
ENSG00000054803	0.031423889
ENSG00000054938	0
ENSG00000054965	47.12388032
ENSG00000054967	3.612335238
ENSG00000054983	13.9705823
ENSG00000055044	21.68997928
ENSG00000055070	25.0180939
ENSG00000055118	53.33722523
ENSG00000055130	36.19984302
ENSG00000055147	4.649386662
ENSG00000055163	3.186315867
ENSG00000055208	31.64788875
ENSG00000055211	11.69509152
ENSG00000055332	13.17116531
ENSG00000055483	14.54199573
ENSG00000055609	45.69727079
ENSG00000055732	0
ENSG00000055813	0.024091139
ENSG00000055917	79.9435303
ENSG00000055950	3.065143978
ENSG00000055955	0.010636504
ENSG00000055957	0
ENSG00000056050	8.747133339
ENSG00000056097	25.74747488
ENSG00000056277	4.241811686
ENSG00000056291	0
ENSG00000056487	21.99348923
ENSG00000056558	0.697496597
ENSG00000056586	42.45836431
ENSG00000056736	0
ENSG00000056972	0.333685687
ENSG00000056998	0.054742306
ENSG00000057019	16.82162273
ENSG00000057149	0
ENSG00000057252	10.90857083
ENSG00000057294	0.640287946
ENSG00000057468	0.045463736
ENSG00000057593	0.026116191
ENSG00000057608	31.89864772
ENSG00000057657	0.359736023
ENSG00000057663	5.196533195
ENSG00000057704	0.01521974
ENSG00000057757	8.187029288
ENSG00000057935	7.260017244
ENSG00000058056	22.47770606
ENSG00000058063	16.47354013
ENSG00000058085	0.117117808
ENSG00000058091	0.112995235
ENSG00000058262	68.82229851
ENSG00000058272	18.66684144
ENSG00000058335	0.029945899
ENSG00000058404	0.230801318
ENSG00000058453	2.144146643
ENSG00000058600	4.983757201
ENSG00000058668	17.4802711
ENSG00000058673	0.003872126
ENSG00000058729	5.353688326
ENSG00000058799	0.608490576
ENSG00000058804	17.41790868
ENSG00000058866	6.854233013
ENSG00000059122	11.84881414
ENSG00000059145	14.17098714
ENSG00000059377	0.102730209
ENSG00000059378	1.250128981
ENSG00000059573	29.2402336
ENSG00000059588	9.075768856
ENSG00000059691	2.02594556
ENSG00000059728	7.521882465
ENSG00000059758	12.45974924
ENSG00000059769	5.195331799
ENSG00000059804	10.6685888
ENSG00000059915	9.995634703
ENSG00000060069	5.934627056
ENSG00000060138	0
ENSG00000060140	0
ENSG00000060237	48.98012744
ENSG00000060303	0
ENSG00000060339	19.07300907
ENSG00000060491	21.68974107
ENSG00000060558	0.03600107
ENSG00000060566	0
ENSG00000060642	2.007421567
ENSG00000060656	35.47940447
ENSG00000060688	6.463757288
ENSG00000060709	12.56979309
ENSG00000060718	0.016353142
ENSG00000060749	15.950142
ENSG00000060762	3.525939185
ENSG00000060971	1.499356403
ENSG00000060982	102.8183804
ENSG00000061273	14.02607553
ENSG00000061337	25.42041152
ENSG00000061455	0.005368957
ENSG00000061492	0
ENSG00000061656	0.569845723
ENSG00000061676	12.73654863
ENSG00000061794	24.21285524
ENSG00000061918	10.67973071
ENSG00000061936	11.45576937
ENSG00000061938	10.30059098
ENSG00000061987	12.92576551
ENSG00000062038	0.016311874
ENSG00000062096	0
ENSG00000062194	27.02886559
ENSG00000062282	0.652045691
ENSG00000062370	9.800341634
ENSG00000062485	21.4913282
ENSG00000062524	9.056542963
ENSG00000062582	0.03801724
ENSG00000062598	14.46776415
ENSG00000062650	30.31102949
ENSG00000062716	7.259074181
ENSG00000062725	21.49575098
ENSG00000062822	13.65939251
ENSG00000063015	9.277918983
ENSG00000063046	100.1026996
ENSG00000063127	0.441843166
ENSG00000063169	9.551987315
ENSG00000063176	13.59085018
ENSG00000063177	20.56995373
ENSG00000063180	2.979440025
ENSG00000063241	4.204570493
ENSG00000063244	53.05988142
ENSG00000063245	16.18091951
ENSG00000063322	13.28277709
ENSG00000063438	0.021975819
ENSG00000063515	0
ENSG00000063587	11.12519446
ENSG00000063601	11.86418156
ENSG00000063660	13.38043348
ENSG00000063761	2.059740026
ENSG00000063854	5.949372539
ENSG00000063978	19.56958865
ENSG00000064012	0.259990053
ENSG00000064042	36.79021641
ENSG00000064102	7.306151722
ENSG00000064115	18.88942249
ENSG00000064195	0.219029713
ENSG00000064199	0.456995712
ENSG00000064201	0.039194943
ENSG00000064205	0.029846701
ENSG00000064218	0
ENSG00000064225	10.26100911
ENSG00000064270	0.040442442
ENSG00000064300	4.212394672
ENSG00000064309	51.00473636
ENSG00000064313	11.58015563
ENSG00000064393	22.43033839
ENSG00000064419	41.11959655
ENSG00000064489	0
ENSG00000064490	2.969764635
ENSG00000064545	8.790394703
ENSG00000064547	0.699606671
ENSG00000064601	6.871421398
ENSG00000064607	33.50905005
ENSG00000064651	7.289348116
ENSG00000064652	4.236607756
ENSG00000064655	0.027393849
ENSG00000064666	3.36269278
ENSG00000064687	3.043287804
ENSG00000064692	0
ENSG00000064703	9.156893047
ENSG00000064726	36.05142346
ENSG00000064763	5.888776353
ENSG00000064787	0.193717948
ENSG00000064835	0
ENSG00000064886	0
ENSG00000064932	21.75642683
ENSG00000064933	5.269925573
ENSG00000064961	6.783844829
ENSG00000064989	0.311882848
ENSG00000064995	11.83451456
ENSG00000064999	9.697664255
ENSG00000065000	53.24350899
ENSG00000065029	2.586646606
ENSG00000065054	6.582026643
ENSG00000065057	5.628522808
ENSG00000065060	23.34728965
ENSG00000065135	18.21344435
ENSG00000065150	33.6642878
ENSG00000065154	24.28042634
ENSG00000065183	22.08681046
ENSG00000065243	12.1643345
ENSG00000065268	12.5518104
ENSG00000065308	11.34986983
ENSG00000065320	0
ENSG00000065325	0
ENSG00000065328	11.67561097
ENSG00000065357	0.932416299
ENSG00000065361	0.312497172
ENSG00000065371	0
ENSG00000065413	8.067349655
ENSG00000065427	17.77413997
ENSG00000065457	12.74788571
ENSG00000065485	8.236906673
ENSG00000065491	10.42067707
ENSG00000065518	4.857861986
ENSG00000065526	29.97663629
ENSG00000065534	2.711724103
ENSG00000065548	22.74704275
ENSG00000065559	10.88501709
ENSG00000065600	15.42443843
ENSG00000065609	25.80222544
ENSG00000065613	19.8111862
ENSG00000065615	6.129405709
ENSG00000065618	0.007090495
ENSG00000065621	0.069894884
ENSG00000065665	2.45499532
ENSG00000065675	0.075197986
ENSG00000065717	1.038873762
ENSG00000065802	18.0572729
ENSG00000065809	14.81933849
ENSG00000065833	20.23490386
ENSG00000065882	3.938110602
ENSG00000065883	6.958862157
ENSG00000065911	28.44660888
ENSG00000065923	0.342617997
ENSG00000065970	9.931555717
ENSG00000065978	19.58864334
ENSG00000065989	7.255237773
ENSG00000066027	24.48859983
ENSG00000066032	12.31816856
ENSG00000066044	25.61054154
ENSG00000066056	0.014781647
ENSG00000066084	40.00918598
ENSG00000066117	27.57236979
ENSG00000066135	9.339447661
